day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,WT11
2021-01-01,3.3333333333333335,524.4,6.580952380952381,3.5,10.3,13.4,1.0,,,,,,
2021-01-02,6.033333333333334,1175.4,6.576190476190476,3.0285714285714285,12.5,16.1,1.0,,,,,,
2021-01-03,3.5,2473.8,4.938095238095238,0.6142857142857142,9.4,11.6,1.0,,,,,,
2021-01-04,4.533333333333333,1164.8,5.757142857142857,2.0333333333333337,10.7,13.9,1.0,,,,,,
2021-01-05,3.3333333333333335,783.9,4.661904761904762,1.7714285714285716,10.7,14.3,1.0,,,,,,
2021-01-06,2.266666666666667,1466.6,6.019047619047619,1.9,8.9,11.2,1.0,1.0,,,,,
2021-01-07,2.1333333333333333,30.6,6.014285714285714,1.723809523809524,8.9,12.5,1.0,1.0,,,,,1.0
2021-01-08,1.4000000000000001,185.29999999999998,6.13,0.05999999999999996,9.4,15.2,1.0,,,,,,
2021-01-09,1.4000000000000001,188.0,4.3,-1.7449999999999999,8.1,10.3,1.0,1.0,,,,,
2021-01-10,1.5666666666666667,118.7,5.861904761904762,1.5285714285714287,5.4,5.8,1.0,,,,,,
2021-01-11,2.8333333333333335,486.8,5.261904761904762,1.9333333333333333,10.3,12.1,1.0,,,,,,
2021-01-12,4.266666666666667,3542.4,8.928571428571429,3.3761904761904766,11.6,22.4,1.0,,,,,,
2021-01-13,5.1,1850.1,9.880952380952381,1.0857142857142859,16.1,22.4,1.0,,,,,,
2021-01-14,1.4333333333333333,22.599999999999998,7.799999999999999,0.6142857142857143,5.4,6.7,1.0,,,,,,
2021-01-15,1.2666666666666666,343.8,8.195238095238095,1.9333333333333333,6.7,8.1,1.0,,,,,,
2021-01-16,0.9666666666666668,22.0,7.20952380952381,0.4809523809523809,5.4,5.8,1.0,,,,,,
2021-01-17,1.6666666666666667,255.79999999999998,6.504761904761905,2.0,6.7,8.5,1.0,,,,,,
2021-01-18,1.8333333333333333,27.8,6.052380952380952,0.3714285714285714,7.2,10.7,1.0,,,,,,
2021-01-19,1.4333333333333333,7.9,5.942857142857143,-0.3476190476190476,4.5,7.2,1.0,1.0,,,,1.0,
2021-01-20,0.7000000000000001,9.7,5.704761904761905,0.10952380952380954,3.6,5.8,,,,,,,
2021-01-21,1.9333333333333333,118.4,4.771428571428571,0.8571428571428571,7.2,8.9,1.0,,,,,,
2021-01-22,3.5,44.3,4.757142857142857,-1.1428571428571428,9.8,10.7,,,,,,,
2021-01-23,1.8,8.3,3.9809523809523806,-3.528571428571429,4.5,5.4,1.0,,,,,,
2021-01-24,2.566666666666667,127.5,1.9095238095238096,-1.2571428571428573,6.3,8.1,1.0,,,,,,
2021-01-25,3.033333333333333,249.79999999999998,2.8904761904761904,-1.6857142857142857,7.6,9.4,,,,,,,
2021-01-26,3.8333333333333335,43.8,1.3699999999999999,-3.2700000000000005,10.3,13.9,,,,,,,
2021-01-27,1.8,101.89999999999999,3.8095238095238093,-0.6904761904761906,7.6,9.8,,,,,,,
2021-01-28,1.0333333333333332,241.4,5.21,0.51,5.4,9.4,1.0,,,,,,
2021-01-29,1.3666666666666665,130.5,4.8238095238095235,0.5523809523809524,7.2,9.4,1.0,1.0,,,,,
2021-01-30,1.8333333333333333,162.0,5.338095238095238,0.9904761904761905,7.2,9.4,1.0,,,,,,
2021-01-31,1.4333333333333333,245.79999999999998,7.066666666666667,3.380952380952381,7.2,9.4,1.0,,,,,,
2021-02-01,2.033333333333333,699.2,7.319047619047619,4.023809523809524,7.2,9.8,1.0,,,,,,
2021-02-02,3.733333333333333,1194.9,5.1450000000000005,1.0699999999999998,13.0,16.5,1.0,,,,,,
2021-02-03,1.6333333333333335,592.1,4.842857142857143,0.7476190476190476,6.7,7.6,,,,,,,
2021-02-04,4.5,357.3,4.895238095238095,1.5857142857142856,13.0,17.4,1.0,,,,,,
2021-02-05,4.066666666666666,1031.7,5.755,2.295,13.0,17.4,1.0,,,,,,
2021-02-06,6.7,414.2,5.671428571428571,2.0952380952380953,14.8,19.2,1.0,,,,,,
2021-02-07,4.533333333333333,544.7,3.738095238095238,0.3142857142857143,9.8,12.1,,,,,,,
2021-02-08,1.7333333333333334,414.6,2.461904761904762,-1.519047619047619,6.3,7.2,1.0,,,,,,
2021-02-09,1.9000000000000001,92.8,2.355,-3.96,5.4,7.2,,,,,,,
2021-02-10,1.8333333333333333,40.599999999999994,1.8850000000000002,-5.13,5.4,8.5,,,,,,,
2021-02-11,3.1333333333333333,143.4,-1.35,-5.880000000000001,8.1,9.4,1.0,,,,,,
2021-02-12,3.6,138.79999999999998,-4.79,-8.02,11.2,14.3,1.0,,,,,,
2021-02-13,4.266666666666667,752.2,-5.01,-8.459999999999999,11.6,15.7,1.0,,,,,,
2021-02-14,3.633333333333333,409.4,-2.35,-6.26,8.9,10.3,1.0,,,,,,
2021-02-15,3.533333333333333,973.2,1.78,-4.355,9.4,12.1,1.0,,,,,,
2021-02-16,2.4333333333333336,761.2,3.5904761904761906,-0.3190476190476191,7.6,8.9,1.0,,,,,,
2021-02-17,1.6333333333333335,405.4,4.461904761904762,-0.9666666666666667,5.8,7.6,,,,,,1.0,
2021-02-18,3.0,88.7,2.9238095238095236,-1.2571428571428571,8.9,13.4,1.0,,,,,,
2021-02-19,4.166666666666667,354.4,4.609523809523809,0.43809523809523815,11.2,18.3,1.0,,,,,,
2021-02-20,3.8000000000000003,346.2,4.3238095238095235,0.49523809523809514,10.7,13.4,,,,,,,
2021-02-21,6.666666666666667,599.1,6.276190476190477,1.5523809523809522,11.2,16.5,1.0,,,,,1.0,
2021-02-22,5.733333333333333,1325.2,6.685714285714286,1.7904761904761906,11.2,15.7,1.0,,,,,,
2021-02-23,3.1,848.3000000000001,4.309523809523809,-0.9142857142857143,9.8,12.5,1.0,,,1.0,,,
2021-02-24,1.8,279.9,4.4904761904761905,-2.9857142857142853,5.8,7.6,1.0,1.0,,,,,
2021-02-25,5.333333333333333,550.3,4.0,-0.6857142857142857,13.0,16.5,1.0,,,,,,
2021-02-26,3.466666666666667,618.2,4.252380952380952,-0.49523809523809537,11.2,15.7,1.0,,1.0,,1.0,,
2021-02-27,2.3666666666666667,385.09999999999997,3.995,-1.22,6.7,8.9,1.0,,,,,,
2021-02-28,3.0666666666666664,176.79999999999998,5.571428571428571,0.3857142857142858,7.6,10.3,1.0,,,,,,
2021-03-01,2.1999999999999997,9.0,9.181818181818182,1.190909090909091,5.8,7.6,,,,,,,
2021-03-02,1.2,13.6,6.463636363636365,0.7454545454545456,4.5,5.4,1.0,,,,,,
2021-03-03,1.1666666666666667,27.4,10.204545454545455,-0.9227272727272727,4.5,6.3,,,,,,1.0,
2021-03-04,2.3666666666666667,65.1,10.345454545454546,1.3499999999999999,6.7,8.9,1.0,,,,,,
2021-03-05,3.1333333333333333,452.8,9.322727272727272,2.1727272727272724,13.0,17.0,1.0,,,,,,
2021-03-06,3.766666666666667,134.29999999999998,6.640909090909091,1.0363636363636364,8.9,11.2,,,,,,,
2021-03-07,4.333333333333333,218.1,5.163636363636363,-0.6227272727272728,11.6,15.7,1.0,,1.0,,,,
2021-03-08,1.4333333333333333,243.4,6.804545454545454,-2.1363636363636362,5.8,7.2,1.0,,,,,,
2021-03-09,1.2666666666666666,31.4,8.19090909090909,-0.8409090909090909,6.7,8.9,,,,,,,
2021-03-10,2.6666666666666665,31.799999999999997,8.227272727272727,-1.3772727272727272,7.6,9.4,,,,,,,
2021-03-11,1.5,10.1,9.472727272727273,-1.4954545454545454,5.8,6.3,,,,,,,
2021-03-12,1.2666666666666668,7.8999999999999995,11.018181818181818,-1.0636363636363635,4.0,5.4,,,,,,,
2021-03-13,2.033333333333333,18.1,13.104761904761904,0.5190476190476191,5.8,8.5,,,,,,,
2021-03-14,2.1666666666666665,142.29999999999998,8.504761904761905,-0.05714285714285715,8.9,10.3,1.0,,,,,,
2021-03-15,1.5666666666666667,516.1,4.095454545454545,-1.4000000000000001,6.3,8.9,,,,,,1.0,
2021-03-16,1.5666666666666667,20.5,6.9818181818181815,-1.2863636363636364,5.4,6.3,1.0,,,,,1.0,
2021-03-17,1.0666666666666667,2.8,11.213636363636363,0.03636363636363636,4.5,5.8,,,,,,,
2021-03-18,2.533333333333333,99.1,12.086363636363636,1.1727272727272726,7.6,11.6,1.0,,,,,,
2021-03-19,4.333333333333333,344.8,9.827272727272726,0.8727272727272727,13.0,16.1,,,,,,,
2021-03-20,3.6333333333333333,395.2,6.672727272727272,1.2863636363636362,9.4,13.0,1.0,,,,,1.0,
2021-03-21,5.066666666666666,511.0,3.8476190476190473,0.7285714285714286,9.8,13.4,1.0,,,,,,
2021-03-22,2.566666666666667,660.4,5.081818181818182,0.4045454545454545,9.4,13.0,1.0,,,,,,
2021-03-23,1.4666666666666668,198.79999999999998,7.122727272727272,-0.050000000000000065,6.7,8.5,1.0,,,,,,
2021-03-24,4.6000000000000005,363.6,6.113636363636363,1.5409090909090908,10.3,13.4,1.0,,,,,,
2021-03-25,2.1,1074.7,6.877272727272728,1.3045454545454545,5.8,7.6,1.0,,,,,1.0,
2021-03-26,3.0666666666666664,29.3,7.5590909090909095,1.6863636363636365,6.7,8.9,,,,,,,
2021-03-27,1.9000000000000001,2.7,10.495454545454546,2.4272727272727272,4.5,6.7,,,,,,,
2021-03-28,5.466666666666666,259.8,6.955,0.039999999999999945,14.3,18.3,1.0,,1.0,,1.0,1.0,
2021-03-29,2.2666666666666666,628.3,4.9772727272727275,-2.0,7.2,8.9,,,,,,,
2021-03-30,2.0,14.0,7.371428571428572,-2.8857142857142857,5.4,7.6,,,,,,,
2021-03-31,1.9000000000000001,0.0,13.272727272727273,-1.0272727272727273,5.8,8.1,,,,,,,
2021-04-01,1.9666666666666668,0.3,12.686363636363637,1.7409090909090907,5.8,7.2,,,,,,,
2021-04-02,2.433333333333333,0.3,11.461904761904762,0.7666666666666667,5.8,8.5,,,,,,,
2021-04-03,2.6,1.3,13.804545454545455,2.4272727272727272,7.6,9.4,,,,,,,
2021-04-04,3.533333333333333,139.0,8.563636363636364,0.540909090909091,9.8,12.1,,,,,,,
2021-04-05,1.3666666666666665,12.1,9.272727272727273,-1.9090909090909092,4.5,6.7,,,,,,,
2021-04-06,1.7333333333333334,3.8,12.695454545454545,-0.6681818181818182,4.5,7.2,,,,,,,
2021-04-07,4.466666666666666,235.2,8.168181818181818,1.1409090909090909,9.8,12.5,1.0,,,,,,
2021-04-08,3.033333333333333,617.1999999999999,6.840909090909091,6.055761952500853e-17,7.2,10.7,1.0,,,,,,
2021-04-09,4.266666666666667,65.8,6.957142857142857,-1.3142857142857143,9.8,13.0,,,,,,,
2021-04-10,3.566666666666667,269.59999999999997,5.220000000000001,-1.565,10.3,14.3,,,,,,,
2021-04-11,3.033333333333333,30.9,7.371428571428572,-3.395238095238095,9.4,10.7,,,,,,,
2021-04-12,4.133333333333334,0.0,11.463636363636363,-1.259090909090909,11.2,14.3,,,,,,,
2021-04-13,4.366666666666667,3.8,13.013636363636364,0.6863636363636364,13.0,16.1,,,,,,,
2021-04-14,3.2000000000000006,0.0,16.077272727272728,1.8227272727272728,10.3,13.0,,,,,,,
2021-04-15,2.4333333333333336,0.0,18.95714285714286,4.1761904761904765,8.1,10.3,,,,,,,
2021-04-16,2.533333333333333,0.0,20.518181818181816,5.531818181818182,8.1,9.8,,,,,,,
2021-04-17,1.4666666666666668,0.0,22.445454545454545,6.654545454545455,4.5,6.3,,,,,,,
2021-04-18,1.8333333333333333,0.0,21.6,6.352380952380953,6.3,8.5,,,,,,,
2021-04-19,1.7333333333333334,0.0,18.90909090909091,5.040909090909091,4.5,5.8,,,,,,,
2021-04-20,2.3333333333333335,0.0,18.581818181818182,5.172727272727273,7.2,10.3,,,,,,,
2021-04-21,1.9000000000000001,2.5,18.64090909090909,5.168181818181818,5.4,7.2,,,,,,,
2021-04-22,2.9333333333333336,0.0,13.357142857142858,4.152380952380953,6.3,8.1,,,,,,,
2021-04-23,3.4333333333333336,1.8,13.59047619047619,3.6285714285714286,7.2,9.8,,,,,,,
2021-04-24,2.766666666666667,367.9,9.145454545454545,4.3090909090909095,6.7,8.9,1.0,,,,,,
2021-04-25,3.0666666666666664,721.0,9.754545454545454,3.872727272727273,6.7,8.5,1.0,,,,,,
2021-04-26,2.2333333333333334,151.8,10.042857142857143,4.042857142857143,5.4,8.1,,,,,,,
2021-04-27,2.4333333333333336,9.0,12.166666666666666,3.838095238095238,6.3,8.5,,,,,,,
2021-04-28,1.8333333333333333,5.0,15.259090909090908,4.3999999999999995,4.5,7.2,,,,,,,
2021-04-29,2.766666666666667,0.0,19.504545454545454,6.427272727272728,8.9,11.2,,,,,,,
2021-04-30,4.066666666666666,131.3,14.495238095238093,6.733333333333333,8.9,12.1,1.0,,,,,,
2021-05-01,2.1666666666666665,200.7,11.518181818181818,4.868181818181818,5.4,7.6,1.0,,,,,,
2021-05-02,1.4666666666666668,98.3,11.277272727272727,3.6681818181818184,4.5,6.7,,,,,,,
2021-05-03,2.566666666666667,133.9,11.450000000000001,3.3454545454545452,5.8,8.5,1.0,,,,,,
2021-05-04,2.6,485.8,13.509090909090908,5.059090909090909,6.7,8.1,1.0,1.0,,,,,
2021-05-05,2.8000000000000003,24.9,17.913636363636364,3.4545454545454546,6.7,8.5,,,,,,,
2021-05-06,4.166666666666667,55.9,17.55909090909091,4.904545454545455,9.8,13.0,,,1.0,,,,
2021-05-07,3.3666666666666667,383.59999999999997,9.60909090909091,3.1,8.1,9.8,,,,,,,
2021-05-08,3.1999999999999997,285.3,9.354545454545455,2.7954545454545454,6.7,8.9,,,,,,,
2021-05-09,2.3333333333333335,42.1,12.172727272727274,4.572727272727272,6.7,8.5,1.0,,,,,1.0,
2021-05-10,2.3333333333333335,0.8,14.768181818181818,3.309090909090909,6.7,9.8,,,,,,1.0,
2021-05-11,2.6999999999999997,0.0,17.277272727272727,3.8954545454545455,7.6,10.3,,,,,,,
2021-05-12,3.1666666666666665,1.3,18.072727272727274,7.409090909090909,8.1,9.4,,,,,,,
2021-05-13,3.033333333333333,2.5,18.928571428571427,6.60952380952381,8.9,10.3,1.0,1.0,,,,1.0,
2021-05-14,2.6333333333333333,0.0,19.87727272727273,6.577272727272727,7.2,10.3,,,,,,,
2021-05-15,2.466666666666667,0.0,20.695454545454545,6.713636363636363,7.2,9.4,,,,,,,
2021-05-16,2.0,0.0,21.727272727272727,7.5590909090909095,5.8,8.1,,,,,,,
2021-05-17,4.1000000000000005,74.0,16.84090909090909,6.245454545454546,10.3,17.0,1.0,,,,,,
2021-05-18,4.766666666666667,369.8,10.968181818181819,3.786363636363636,11.2,16.5,,,1.0,,,,
2021-05-19,2.5666666666666664,385.2,10.022727272727273,3.3227272727272723,7.2,10.3,,,,,,,
2021-05-20,2.433333333333333,140.1,9.918181818181818,3.7409090909090907,5.8,7.6,1.0,,,,,,
2021-05-21,2.1333333333333333,45.4,12.804545454545455,4.568181818181818,5.4,7.2,,,,,,,
2021-05-22,1.7,8.7,14.77727272727273,4.790909090909091,5.8,7.6,1.0,,,,,,
2021-05-23,4.0,30.2,12.909090909090908,6.65,9.4,12.1,1.0,,,,,,
2021-05-24,3.533333333333333,318.59999999999997,11.827272727272726,6.5181818181818185,7.6,12.1,1.0,,,,,,
2021-05-25,3.1333333333333333,263.0,12.890909090909092,7.4,7.2,12.1,,,,,,,
2021-05-26,2.6,13.8,15.422727272727274,6.572727272727272,5.8,9.4,,,,,,,
2021-05-27,5.066666666666666,540.5,13.477272727272727,6.363636363636363,11.6,16.5,1.0,,1.0,,,,
2021-05-28,3.3000000000000003,425.8,12.804545454545455,5.590909090909091,8.1,11.6,,,,,,,
2021-05-29,3.3333333333333335,23.4,19.313636363636363,4.027272727272727,7.2,8.9,,,,,,,
2021-05-30,2.3666666666666667,0.0,20.495238095238093,8.438095238095238,6.7,9.4,,,,,,,
2021-05-31,2.6,0.0,23.10909090909091,9.281818181818181,8.9,11.6,,,,,,,
2021-06-01,2.8333333333333335,0.0,26.886363636363637,11.395454545454545,6.7,8.9,,,,,,,
2021-06-02,2.1666666666666665,0.0,27.104545454545452,12.736363636363636,7.2,13.4,,,,,,,
2021-06-03,2.3666666666666667,2.5,23.518181818181816,10.622727272727273,5.8,11.6,,,,,,,
2021-06-04,3.3333333333333335,7.5,18.804545454545455,8.5,7.6,10.7,,,,,,,
2021-06-05,5.633333333333333,258.5,13.8,6.586363636363637,11.2,16.1,,,,,,1.0,
2021-06-06,3.8333333333333335,284.4,9.85,4.781818181818182,7.6,10.7,1.0,,,,,,
2021-06-07,2.3666666666666667,972.8,11.786363636363637,4.004545454545454,7.6,9.8,1.0,,,,,,
2021-06-08,2.1666666666666665,67.7,14.0,4.845454545454545,9.8,14.8,1.0,,,,,,
2021-06-09,2.6333333333333333,24.9,15.1,5.886363636363637,6.7,8.9,,,,,,,
2021-06-10,2.9333333333333336,41.0,13.966666666666667,6.261904761904762,7.2,11.6,,,,,,,
2021-06-11,1.3,79.0,13.431818181818182,7.527272727272727,6.7,9.4,1.0,,,,,,
2021-06-12,1.9666666666666668,472.2,19.30909090909091,8.013636363636364,5.8,7.6,1.0,1.0,,,,,
2021-06-13,1.8,695.4,16.79047619047619,11.357142857142858,7.2,11.2,1.0,,,,,,
2021-06-14,1.9333333333333333,848.9,15.19090909090909,10.427272727272728,5.4,6.7,1.0,,,,,,
2021-06-15,3.5666666666666664,131.2,15.140909090909092,9.022727272727273,8.1,13.4,,,,,,,
2021-06-16,3.0,35.599999999999994,18.53181818181818,8.436363636363636,7.2,9.8,,,,,,,
2021-06-17,2.433333333333333,0.8,21.86818181818182,8.486363636363636,7.6,9.4,,,,,,,
2021-06-18,3.4333333333333336,0.0,21.450000000000003,9.068181818181818,7.6,10.3,,,,,,,
2021-06-19,2.466666666666667,0.0,20.96666666666667,8.342857142857142,6.3,7.2,,,,,,,
2021-06-20,4.0,0.0,24.95,11.413636363636364,8.1,10.7,,,,,,,
2021-06-21,2.266666666666667,0.0,28.58181818181818,14.236363636363636,5.4,7.6,,,,,,,
2021-06-22,2.9,0.0,26.395454545454548,13.304545454545455,6.7,9.4,,,,,,,
2021-06-23,2.4666666666666663,0.0,23.672727272727272,11.804545454545455,5.8,8.1,,,,,,,
2021-06-24,2.566666666666667,0.0,24.64761904761905,11.452380952380953,7.2,8.5,,,,,,,
2021-06-25,2.5333333333333337,0.0,27.745454545454546,13.95,6.3,9.8,,,,,,,
2021-06-26,2.3666666666666667,0.0,33.96190476190476,17.771428571428572,6.3,8.9,,,,,,,
2021-06-27,2.8666666666666667,0.0,36.78181818181818,20.11904761904762,8.1,11.6,,,,,,,
2021-06-28,3.466666666666667,0.0,38.595454545454544,21.268421052631577,8.1,11.6,,,,,,,
2021-06-29,3.8666666666666667,0.0,35.47727272727273,17.081818181818182,7.6,10.3,,,,,,1.0,
2021-06-30,3.6333333333333333,0.0,25.123809523809523,14.061904761904762,6.7,10.3,1.0,,,,,,
2021-07-01,1.9666666666666668,14.5,19.90909090909091,13.659090909090908,4.0,7.6,,,,,,,
2021-07-02,2.2666666666666666,6.199999999999999,20.963636363636365,13.927272727272726,5.4,7.6,,,,,,,
2021-07-03,1.9000000000000001,0.5,24.213636363636365,13.818181818181818,4.5,7.6,,,,,,,
2021-07-04,2.733333333333333,0.0,24.286363636363635,12.863636363636363,5.4,8.5,1.0,,,,,1.0,
2021-07-05,2.4,1.3,23.563636363636363,12.55909090909091,5.8,7.6,,,,,,1.0,
2021-07-06,2.1,0.0,25.972727272727273,12.15,5.4,7.6,1.0,1.0,,,,1.0,
2021-07-07,3.8666666666666667,1.3,21.181818181818183,11.79090909090909,7.6,13.9,,,,,,,
2021-07-08,1.7333333333333334,0.0,20.90909090909091,10.240909090909092,4.5,7.2,,,,,,,
2021-07-09,2.6,20.3,24.495454545454546,10.39090909090909,6.3,8.1,,,,,,,
2021-07-10,2.2666666666666666,0.0,25.031818181818185,12.981818181818182,5.8,7.6,1.0,,,,,1.0,
2021-07-11,2.6,0.0,24.768181818181816,11.663636363636364,6.3,8.1,,,,,,,
2021-07-12,2.1666666666666665,0.0,25.09090909090909,12.05909090909091,6.3,8.1,,,,,,,
2021-07-13,2.3333333333333335,0.0,25.65909090909091,12.454545454545455,5.4,8.1,1.0,,,,,,
2021-07-14,2.6666666666666665,0.0,23.818181818181817,11.572727272727272,5.4,7.2,1.0,,,,,,
2021-07-15,2.8000000000000003,20.3,20.404545454545453,11.063636363636364,6.3,8.1,1.0,,,,,,
2021-07-16,3.1,2.1,17.336363636363636,10.60909090909091,6.3,9.4,,,,,,1.0,
2021-07-17,2.9,1.1,20.522727272727273,10.981818181818182,6.3,8.1,,,,,,,
2021-07-18,2.566666666666667,0.0,23.94545454545454,11.222727272727273,6.3,7.6,,,,,,,
2021-07-19,1.9666666666666668,0.0,24.94545454545454,11.481818181818182,5.8,7.6,,,,,,,
2021-07-20,2.3333333333333335,14.9,20.65909090909091,10.959090909090909,5.4,8.5,1.0,,,,,,
2021-07-21,2.033333333333333,25.8,17.981818181818184,10.554545454545455,5.4,8.1,,,,,,,
2021-07-22,2.6,0.0,20.845454545454547,9.522727272727273,5.8,8.1,,,,,,,
2021-07-23,2.3666666666666667,2.5,23.076190476190476,8.980952380952381,6.7,9.8,,,,,,,
2021-07-24,3.3666666666666667,0.0,25.714999999999996,11.89,8.9,10.3,,,,,,,
2021-07-25,3.1999999999999997,0.0,26.123809523809523,12.790476190476191,8.1,10.3,,,,,,,
2021-07-26,3.1999999999999997,0.0,25.645454545454548,12.55909090909091,7.2,9.4,,,,,,,
2021-07-27,2.466666666666667,0.0,25.265,12.42,6.3,7.2,,,,,,,
2021-07-28,2.466666666666667,0.0,27.195238095238096,12.966666666666667,7.2,8.5,,,,,,,
2021-07-29,2.766666666666667,0.0,29.204761904761902,13.619047619047619,7.6,9.4,,,,,,,
2021-07-30,3.133333333333333,0.0,31.45714285714286,15.952380952380953,7.6,9.8,,,,,,,
2021-07-31,2.1,5.1,27.285714285714285,18.095238095238095,9.4,10.3,,,,,,,
2021-08-01,2.0,5.5,25.415,16.580000000000002,4.5,7.2,,,,,,,
2021-08-02,3.0,0.0,28.145454545454548,14.781818181818181,8.1,10.7,,,,,,,
2021-08-03,2.4,5.5,27.636363636363637,15.113636363636363,6.7,9.4,,,1.0,,,,
2021-08-04,2.733333333333333,6.0,28.700000000000003,14.371428571428572,7.6,10.3,,,,,,1.0,
2021-08-05,2.6999999999999997,4.6,26.014285714285712,13.928571428571429,9.4,13.9,1.0,,,,,,
2021-08-06,3.3333333333333335,172.6,22.231818181818184,13.954545454545455,8.1,12.1,1.0,,,,,,
2021-08-07,4.466666666666666,182.2,19.84090909090909,11.395454545454545,9.4,14.3,,,,,,1.0,
2021-08-08,2.733333333333333,149.4,16.849999999999998,9.436363636363636,6.3,10.7,,,,,,1.0,
2021-08-09,2.6666666666666665,6.4,21.554545454545455,10.236363636363636,7.6,11.6,,,,,,,
2021-08-10,3.1,0.3,25.463636363636365,12.386363636363637,9.4,13.0,,,,,,1.0,
2021-08-11,3.3333333333333335,0.0,29.47142857142857,14.585714285714285,11.2,16.1,,,,,,,
2021-08-12,2.8000000000000003,0.0,32.24090909090909,17.46818181818182,6.3,8.1,,,,,,1.0,
2021-08-13,1.4666666666666668,0.0,32.21363636363637,18.849999999999998,4.5,8.5,,,,,,1.0,
2021-08-14,2.1666666666666665,5.0,28.94545454545454,17.104545454545455,5.8,7.2,,,,,,1.0,
2021-08-15,1.9666666666666668,10.0,28.60909090909091,15.431818181818182,6.3,8.1,1.0,,,,,,
2021-08-16,3.433333333333333,66.4,24.04090909090909,11.695454545454545,8.9,12.5,1.0,,,,,,
