day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,county_fips,county_name,state,climate_zone,outage_risk_profile,year,WT06,WT11
2019-01-01,3.988888888888889,519.0,9.86842105263158,1.0210526315789474,14.3,18.8,,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,1.0
2019-01-02,2.488888888888889,9.2,12.151351351351352,-0.4081081081081081,13.4,16.5,,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-03,2.1222222222222222,0.0,15.36842105263158,1.631578947368421,13.0,14.8,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-04,1.6222222222222222,0.0,17.924324324324324,1.718918918918919,7.2,8.1,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-05,2.0,79.6,13.039473684210526,4.9868421052631575,8.9,9.8,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-06,2.711111111111111,1161.5,12.573684210526316,5.244736842105263,10.7,14.3,1.0,1.0,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-07,2.0444444444444443,34.2,15.889473684210524,3.8473684210526313,8.1,10.3,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-08,2.111111111111111,0.3,18.94473684210526,6.478947368421053,9.4,12.5,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-09,2.033333333333333,0.0,18.91578947368421,5.171052631578948,6.7,9.4,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-10,2.1666666666666665,0.6,17.491891891891893,5.462162162162162,7.2,8.5,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-11,1.8777777777777775,11.0,16.55,4.681578947368421,7.2,12.5,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-12,2.1,926.8,13.86315789473684,5.6684210526315795,6.7,8.5,1.0,1.0,1.0,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-13,2.111111111111111,131.7,13.271052631578948,3.3684210526315788,7.6,11.2,1.0,1.0,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-14,3.411111111111111,361.8,11.736842105263158,7.213157894736843,11.6,14.3,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-15,2.844444444444445,1225.6,12.352631578947369,7.828947368421052,9.8,11.6,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-16,2.4000000000000004,918.4,16.46315789473684,9.363157894736842,8.9,10.3,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-17,3.2444444444444445,282.8,14.120512820512822,10.08974358974359,9.4,13.9,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-18,1.8444444444444448,754.8,16.002564102564104,9.192307692307692,7.2,8.5,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-19,2.3111111111111113,20.1,20.25897435897436,8.5,13.9,17.9,1.0,1.0,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-20,1.7555555555555555,2.2,20.53333333333333,7.712820512820513,30.0,30.4,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-21,4.6,86.9,13.851282051282052,6.44102564102564,13.4,17.0,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-22,2.5666666666666664,0.0,15.376923076923076,2.4410256410256412,11.6,15.7,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-23,2.566666666666667,0.0,18.28205128205128,3.2948717948717947,9.8,13.4,,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-24,2.388888888888889,0.0,19.789473684210527,5.360526315789474,16.1,20.6,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-25,2.3777777777777778,0.0,21.33846153846154,6.258974358974359,10.3,13.4,,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-26,3.0555555555555554,0.0,21.087179487179487,7.338461538461538,17.4,21.5,,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-27,1.7777777777777777,0.0,22.67948717948718,7.5,7.6,7.2,,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-28,1.5666666666666669,0.0,22.315384615384612,7.225641025641026,9.4,11.2,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-29,1.7000000000000002,1.1,19.94871794871795,8.756410256410257,6.3,8.1,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-30,2.066666666666667,0.0,18.402564102564103,8.461538461538462,10.3,12.1,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-01-31,2.7222222222222223,368.8,17.03076923076923,6.935897435897436,10.7,13.9,1.0,1.0,1.0,,1.0,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-01,2.0999999999999996,1570.0,15.587179487179489,5.792307692307692,8.1,9.4,1.0,1.0,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-02,4.533333333333333,658.9,15.189743589743587,8.11794871794872,19.2,23.7,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-03,2.8777777777777778,2354.9,12.912820512820511,6.47948717948718,7.6,9.8,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-04,4.4,711.6,11.643589743589745,7.448717948717949,11.6,17.4,1.0,,,,1.0,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,1.0
2019-02-05,4.011111111111111,1784.9,10.06153846153846,5.758974358974359,10.7,14.8,1.0,,,1.0,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,1.0
2019-02-06,3.011111111111111,406.8,9.46923076923077,1.0769230769230769,10.7,13.9,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,1.0
2019-02-07,2.411111111111111,3.3,12.125641025641023,-0.1307692307692307,12.5,16.5,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-08,1.9222222222222225,0.0,14.47948717948718,0.8153846153846154,6.7,8.9,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-09,1.8555555555555552,25.5,11.935897435897436,3.212820512820513,9.4,11.2,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-10,3.4555555555555557,92.0,11.243589743589745,2.3666666666666667,11.2,14.8,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-11,2.344444444444445,164.1,13.807692307692308,0.2897435897435897,9.4,11.2,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-12,1.5444444444444445,0.0,18.243589743589745,2.4384615384615382,11.6,13.9,,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-13,2.711111111111111,220.7,16.389743589743592,6.851282051282051,10.7,14.8,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-14,6.188888888888889,4334.6,15.551282051282053,8.882051282051282,17.0,22.4,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,1.0
2019-02-15,2.7444444444444445,2779.9,13.017948717948718,6.512820512820513,9.8,14.8,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-16,4.300000000000001,366.9,11.556410256410256,5.407692307692308,11.2,13.9,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-17,6.311111111111111,158.0,10.539473684210526,5.2631578947368425,16.5,18.8,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-18,3.0444444444444443,523.1,10.028205128205128,1.2282051282051285,13.4,15.7,1.0,,1.0,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-19,2.1333333333333333,116.8,11.205128205128204,-1.3512820512820514,6.7,9.8,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-02-20,,43.5,10.525,0.1833333333333333,,,,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-01,2.0777777777777775,0.0,25.294871794871796,10.5,8.9,11.6,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-02,3.18,4.6,20.0225,8.665000000000001,9.8,13.4,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-03,2.7444444444444445,166.0,17.542105263157897,9.407894736842104,7.2,11.2,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-04,2.07,19.0,17.02,8.2075,8.9,11.2,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-05,2.5,49.5,15.402564102564105,8.935897435897436,8.1,11.6,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-06,2.6444444444444444,104.0,19.130769230769232,8.751282051282052,8.9,11.2,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-07,2.2777777777777777,1.4,25.002564102564104,8.717948717948717,10.3,11.2,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-08,1.9222222222222225,0.0,28.515384615384612,12.010256410256412,7.2,11.6,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-09,3.111111111111111,0.6,22.192307692307693,10.8,11.2,14.8,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,1.0
2019-04-10,3.26,0.0,20.64,6.2299999999999995,11.6,14.3,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-11,2.77,0.5,20.425641025641028,6.158974358974358,10.3,13.4,,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-12,2.5777777777777775,5.6,18.653846153846153,8.133333333333333,9.4,10.7,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-13,2.3555555555555556,16.4,22.42820512820513,7.087179487179487,8.9,11.2,,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-14,2.433333333333333,0.6,23.01315789473684,8.418421052631578,8.9,12.5,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-15,2.75,0.3,20.0175,8.095,9.8,12.1,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-16,3.47,5.3,15.115,9.83,9.4,12.5,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-17,2.4000000000000004,30.5,22.812820512820515,7.976923076923078,10.3,13.4,1.0,1.0,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-18,2.766666666666667,0.0,26.087179487179487,9.594871794871796,13.4,17.0,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-19,2.711111111111111,0.0,25.556410256410256,10.94102564102564,9.4,10.7,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-20,3.022222222222222,0.0,19.78205128205128,9.884615384615383,10.3,12.5,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-21,3.0,0.0,18.48205128205128,9.043589743589743,9.4,12.1,,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-22,2.3600000000000003,7.4,20.8575,8.19,8.9,14.3,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-23,2.0,7.2,23.7525,10.29,9.8,12.1,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-24,2.288888888888889,0.0,25.502564102564104,11.923076923076923,8.1,13.4,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-25,2.2777777777777777,0.0,25.915384615384617,12.44102564102564,9.4,11.6,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-26,2.26,0.0,24.2675,12.0225,9.4,11.6,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-27,2.6666666666666665,0.0,23.584615384615383,11.582051282051282,9.8,11.6,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-28,2.7666666666666666,0.3,23.94871794871795,11.912820512820511,12.5,16.1,1.0,,1.0,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-29,3.577777777777778,129.2,16.74871794871795,10.746153846153849,9.8,12.1,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-04-30,2.711111111111111,399.9,14.689743589743587,9.912820512820511,8.9,9.8,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-01,2.8777777777777778,132.0,19.76923076923077,9.83076923076923,8.1,12.5,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-02,2.5999999999999996,2.4,21.451282051282053,8.774358974358973,8.9,10.7,1.0,1.0,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-03,2.0999999999999996,0.3,23.066666666666663,9.607692307692307,8.1,10.7,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-04,2.477777777777778,0.3,23.146153846153847,9.9,9.4,11.2,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-05,2.6666666666666665,0.5,21.076923076923077,9.371794871794872,10.3,12.5,1.0,1.0,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-06,3.3,84.6,17.633333333333333,10.507692307692308,8.9,13.4,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-07,3.1444444444444444,242.3,16.76410256410256,10.064102564102564,7.6,11.2,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-08,2.355555555555556,32.7,16.866666666666667,10.551282051282053,8.9,13.0,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-09,2.022222222222222,75.2,17.123076923076923,11.205128205128204,6.3,8.9,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-10,2.27,127.8,17.165,10.5675,8.9,10.7,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-11,1.8666666666666667,173.1,20.3,11.482051282051282,9.8,11.2,1.0,1.0,1.0,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-12,2.3777777777777778,243.4,22.879487179487175,11.220512820512822,7.6,11.2,1.0,1.0,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-13,2.322222222222222,2.1,23.097435897435897,12.933333333333334,9.4,10.7,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-14,2.6333333333333333,0.8,24.45641025641026,12.935897435897436,8.9,11.6,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-15,2.6375,0.0,21.455263157894738,12.13421052631579,9.4,10.7,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-16,4.6,102.4,16.9,10.27027027027027,12.5,14.8,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-17,2.8875,295.2,17.58421052631579,8.286842105263156,8.9,13.4,,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-18,2.55,5.8,20.53783783783784,6.997297297297297,8.9,12.1,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-19,3.8875,235.7,15.984210526315788,9.407894736842104,10.7,17.4,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-20,4.3,910.4,15.236842105263158,8.660526315789474,11.6,16.5,1.0,,,,1.0,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-21,5.2625,138.9,14.623684210526315,8.892105263157895,11.6,16.5,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,1.0
2019-05-22,4.6125,223.6,14.152631578947368,8.886842105263158,11.6,15.7,1.0,,,,1.0,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,1.0
2019-05-23,3.1666666666666665,280.6,14.95263157894737,8.155263157894737,7.6,11.2,1.0,,,,1.0,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,1.0
2019-05-24,2.525,30.0,20.352631578947367,6.271052631578947,8.1,11.2,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-25,2.4125,0.5,19.542105263157897,8.189473684210526,8.9,10.7,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-26,3.3875,59.9,14.128947368421052,9.702631578947368,9.8,13.0,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-27,2.95,417.5,15.757894736842104,7.415789473684211,10.3,15.7,1.0,,,,,,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,1.0
2019-05-28,2.5285714285714285,0.0,19.87027027027027,6.267567567567568,8.9,11.6,1.0,,,1.0,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-29,2.3625,0.0,23.436842105263157,9.7,8.9,15.7,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-30,2.611111111111111,0.0,24.27105263157895,12.044736842105262,9.4,10.7,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-05-31,2.55,0.0,23.028947368421058,11.955263157894738,8.9,13.4,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-06-01,2.875,0.8999999999999999,21.455263157894738,11.821052631578947,9.4,10.7,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-06-02,2.7625,4.2,21.023684210526316,11.739473684210529,8.9,10.7,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-06-03,2.5,10.5,22.48421052631579,12.278947368421052,9.4,12.1,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-06-04,2.275,4.6000000000000005,25.073684210526313,13.56842105263158,9.4,10.7,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-06-05,2.225,0.3,26.610526315789475,14.56315789473684,9.4,10.7,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-06-06,2.4125,0.0,25.857894736842105,14.3,9.8,11.6,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-06-07,2.425,0.0,24.47894736842105,13.589473684210526,9.4,10.7,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-06-08,2.45,0.0,25.792105263157897,12.826315789473686,9.4,11.2,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-06-09,2.5,0.0,29.94054054054054,13.594444444444443,13.9,17.4,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-01,2.55,0.0,29.542105263157893,14.534210526315787,9.4,11.2,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-02,2.55,0.0,27.955263157894738,14.007894736842104,10.3,12.1,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-03,3.175,0.0,26.023684210526316,13.915789473684208,8.9,11.6,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-04,2.5875,0.0,26.06756756756757,13.35135135135135,8.1,11.2,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-05,2.575,0.0,26.95405405405405,12.386486486486486,8.9,11.2,,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-06,2.45,0.0,27.058333333333337,13.827777777777778,9.4,11.6,,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-07,3.0555555555555554,0.0,26.12702702702703,14.402702702702705,7.6,11.2,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-08,2.69,0.0,25.07631578947368,13.639473684210524,8.9,10.7,,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-09,2.522222222222222,0.0,27.54871794871795,13.8025641025641,8.9,11.6,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-10,2.6399999999999997,0.0,28.871794871794872,14.033333333333331,8.1,10.3,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-11,2.46,0.0,30.38205128205129,15.6,7.6,10.3,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-12,2.29,0.0,31.525641025641026,17.294871794871796,9.4,30.0,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-13,2.23,51.8,31.253846153846155,17.715384615384615,7.6,10.7,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-14,2.1399999999999997,0.0,31.441025641025643,16.73589743589744,8.1,11.6,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-15,2.05,0.0,32.47692307692307,17.125641025641023,9.8,13.4,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-16,2.566666666666667,0.0,30.56315789473684,16.557894736842105,8.9,11.2,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-17,2.75,0.0,28.3525,15.915,8.1,12.5,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-18,2.59,0.0,28.464999999999996,15.9375,8.9,11.6,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-19,2.6,0.0,26.99,15.095,7.6,9.8,,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-20,3.09,0.0,27.9775,15.5,8.1,11.2,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-21,2.8899999999999997,0.3,30.7075,16.0225,8.1,11.2,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-22,2.22,0.8,30.8525,18.942500000000003,7.2,9.4,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-23,2.41,31.4,32.38717948717949,20.138461538461534,10.3,12.5,1.0,,1.0,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-24,2.19,57.5,32.822500000000005,19.5375,12.5,17.0,1.0,,1.0,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-25,2.06,10.3,32.3375,20.69,9.4,12.1,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-26,2.38,3.8,32.275,19.24,8.9,11.2,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-27,2.35,0.0,32.6375,19.442500000000003,8.1,10.3,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-28,2.32,0.0,31.3775,18.8825,8.9,12.5,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-29,2.4,0.0,31.722500000000004,18.119999999999997,9.8,12.1,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-30,2.57,0.0,29.78717948717949,17.43846153846154,9.8,11.6,,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-07-31,2.3,0.0,29.7125,16.0975,9.4,11.6,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-08-01,2.7,0.0,30.974358974358974,17.28717948717949,8.9,11.2,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-08-02,2.29,0.0,31.472500000000004,17.9575,9.4,10.7,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-08-03,2.111111111111111,0.0,31.46410256410256,18.002564102564104,8.9,11.6,1.0,,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
2019-08-04,2.2,0.0,31.82,17.96,8.1,10.3,1.0,1.0,,,,1.0,FIPS:06073,San Diego County,CA,mediterranean,wildfires_psps,2019,,
